"hit","P1_docksolv_SCORE","P1_docksolv_SCORE.INTER","P1_dock_SCORE","P1_dock_SCORE.INTER","P2_docksolv_SCORE","P2_docksolv_SCORE.INTER","P2_dock_SCORE","P2_dock_SCORE.INTER","docksolv_min","dock_min"
,-13.6001,-13.6856,-3.9259,-4.9647,-22.6677,-21.96,-16.3981,-14.2356,-13.6001,-3.9259
0,-26.8069,-29.0752,-2.24601,-5.03996,-14.0159,-15.8376,-20.5123,-22.0326,-14.0159,-2.24601
,-19.8749,-17.537,-10.4504,-11.5908,-17.8837,-19.3249,-15.0013,-10.2541,-17.8837,-10.4504
0,-26.755,-24.7914,-19.2055,-17.8522,-15.404,-14.1406,-15.3804,-13.1723,-15.404,-15.3804
0,-16.7721,-15.6902,-17.868,-19.4672,-27.8219,-27.3415,-13.116,-12.3969,-16.7721,-13.116
0,-1.62158,-7.24845,-12.9189,-16.7322,-21.5465,-23.0223,-12.088,-15.4177,-1.62158,-12.088
0,-7.45008,-9.30365,-7.91424,-7.46373,-22.116,-23.8582,-16.1853,-16.3362,-7.45008,-7.91424
0,13.0716,-2.96842,-7.37278,-4.2126,-28.0088,-26.0067,-11.8348,-8.10238,13.0716,-7.37278
0,-24.4639,-21.7153,-14.6797,-10.6537,-25.3853,-19.7953,-23.5819,-18.2536,-24.4639,-14.6797
,-13.4947,-15.1693,-10.285,-11.3024,-25.6873,-25.7717,-14.3765,-14.6842,-13.4947,-10.285
,-11.912,-11.7508,-5.70598,-2.36901,-21.0419,-17.6668,-7.88903,-8.7404,-11.912,-5.70598
0,-23.4023,-26.5349,-7.1228,-12.2964,-20.2447,-21.5729,-6.80382,-7.8093,-20.2447,-6.80382
0,-9.63604,-9.18497,-12.4151,-10.4589,-18.7901,-21.5817,-14.932,-15.5696,-9.63604,-12.4151
0,-4.07367,-13.947,-11.8593,-11.9432,-14.7998,-15.1172,-11.9403,-12.4856,-4.07367,-11.8593
,-12.592,-13.1323,-3.06768,-8.31292,-20.1422,-22.6485,-12.219,-14.2702,-12.592,-3.06768
0,-17.1426,-15.3027,-18.5205,-20.0857,-21.3718,-19.5508,-15.1275,-13.7729,-17.1426,-15.1275
0,-7.0804,-7.06436,-6.01665,-4.19839,-21.8534,-23.6328,-19.4075,-18.4983,-7.0804,-6.01665
0,-25.2413,-25.3261,-23.4498,-20.3783,-15.6265,-11.8611,-15.0398,-10.7464,-15.6265,-15.0398
0,5.1101,5.46611,-8.99092,-6.93112,-18.3028,-15.0649,-10.6815,-7.04166,5.1101,-8.99092
0,-10.8806,-9.43037,33.6115,35.5043,-20.1022,-17.985,-14.0056,-6.80799,-10.8806,33.6115
0,-27.5081,-30.3395,-20.3593,-20.6881,-19.4066,-22.6195,-17.5081,-17.6003,-19.4066,-17.5081
0,-28.7024,-30.5133,-10.5678,-9.25866,-19.7118,-21.9515,-13.062,-14.0582,-19.7118,-10.5678
0,14.7753,15.1008,7.42664,4.33623,-19.318,-19.8475,-11.3622,-10.7823,14.7753,7.42664
0,-23.9041,-24.6721,-9.74047,-8.6558,-18.0242,-17.7256,-11.0328,-6.97212,-18.0242,-9.74047
0,-24.8406,-25.5583,-6.71452,-3.16638,-19.3782,-22.109,-13.7725,-10.9389,-19.3782,-6.71452
,-16.3631,-16.3084,1.30037,-5.35132,-18.1352,-15.8681,-14.214,-14.3006,-16.3631,1.30037
0,2.19302,2.12063,-1.74802,-0.97984,-18.9063,-18.5378,-7.50998,-4.90896,2.19302,-1.74802
0,-18.2746,-19.6794,-10.3452,-11.4041,-23.9061,-25.0326,-12.9197,-9.88359,-18.2746,-10.3452
0,-18.7957,-23.511,-1.01575,-3.08469,-18.4956,-19.9959,-10.7653,-13.0029,-18.4956,-1.01575
,-30.1734,-32.2652,-12.5048,-10.6441,-14.572,-12.3704,-12.6554,-11.7836,-14.572,-12.5048
0,-11.6107,-11.6255,-5.98067,-0.638048,-30.9312,-23.1293,-18.8931,-13.4844,-11.6107,-5.98067
0,-19.5865,-17.9842,-9.55335,-6.31857,-25.9002,-20.5451,-12.1854,-6.88719,-19.5865,-9.55335
0,8.8194,3.10033,-13.2841,-14.2792,-30.6684,-29.5744,-15.1675,-14.3267,8.8194,-13.2841
0,-10.5976,-12.1196,10.9036,6.98969,-20.4054,-19.8595,-6.38968,-4.99993,-10.5976,10.9036
0,-4.70409,-3.32684,0.0352304,-0.3468,-15.7668,-13.4786,-10.0337,-7.24713,-4.70409,0.0352304
0,-21.1336,-24.2171,2.19812,-1.01678,-16.8276,-14.819,-11.0208,-10.5029,-16.8276,2.19812
0,-26.0645,-23.1618,-15.0313,-12.742,-21.8779,-18.7324,-14.2986,-11.3208,-21.8779,-14.2986
0,-24.6574,-27.8711,-5.43286,-14.4632,-20.7453,-26.8592,-18.032,-18.8981,-20.7453,-5.43286
0,-16.6828,-20.8215,1.03232,0.540459,-19.4986,-19.7194,-10.218,-4.977,-16.6828,1.03232
0,-21.6474,-29.1048,-2.78184,-13.3379,-15.4921,-15.4044,-14.3735,-13.4827,-15.4921,-2.78184
0,-14.301,-17.1895,-3.20072,-2.34696,-16.534,-18.821,-12.4325,-12.3191,-14.301,-3.20072
0,-28.0655,-27.7813,-18.4755,-18.6125,-20.1155,-18.965,-14.1905,-12.5243,-20.1155,-14.1905
,-28.6641,-32.3388,-16.8782,-17.3159,-18.8195,-16.9645,-12.0783,-11.3866,-18.8195,-12.0783
0,-11.949,-13.4798,-11.0375,-12.8431,-18.3873,-19.8605,-16.3158,-16.6259,-11.949,-11.0375
0,-4.00833,-5.11269,-10.9309,-11.4803,-16.0222,-16.6014,-7.72935,-8.54734,-4.00833,-7.72935
0,-9.28597,-14.9415,-10.4686,-11.4839,-21.5999,-19.7435,-18.6724,-13.8079,-9.28597,-10.4686
0,-17.7477,-22.5338,-10.0278,-13.2243,-20.816,-24.0586,-13.2,-16.9015,-17.7477,-10.0278
0,-8.69859,-17.51,-2.14093,-3.98462,-12.7894,-12.7435,-10.309,-11.0234,-8.69859,-2.14093
0,-10.5359,-13.8353,-4.55033,-1.55526,-23.1835,-21.9444,-11.4577,-6.55231,-10.5359,-4.55033
0,-23.9207,-24.5326,-17.1327,-17.9247,-15.0683,-21.5132,-11.3362,-12.163,-15.0683,-11.3362
,-19.8261,-19.5554,-5.27825,-8.3263,-20.433,-22.2361,-15.4027,-16.7632,-19.8261,-5.27825
0,-21.2231,-32.4896,-12.3122,-14.5897,-22.4583,-25.0948,-13.2422,-13.1044,-21.2231,-12.3122
0,-25.791,-24.2845,-12.8915,-14.5341,-16.0792,-15.7699,-11.9663,-11.3199,-16.0792,-11.9663
,-9.57306,-9.62207,-24.458,-25.0367,-22.3373,-21.8437,-15.3663,-15.5154,-9.57306,-15.3663
0,-19.1123,-22.4393,-15.9264,-15.0939,-17.9704,-16.1516,-12.5872,-11.6484,-17.9704,-12.5872
0,33.5295,33.6374,-18.5716,-18.669,-19.7369,-20.7066,-16.5702,-12.6484,33.5295,-16.5702
0,0.312129,0.261664,19.2274,16.3729,-24.878,-22.0406,-12.2398,-11.8465,0.312129,19.2274
0,-25.248,-24.0384,-14.9927,-12.248,-25.3234,-24.4221,-11.787,-7.5773,-25.248,-11.787
0,-16.8671,-18.0925,-5.24814,-3.66069,-17.7319,-19.0765,-8.46409,-8.5543,-16.8671,-5.24814
0,-20.174,-20.2602,-6.07891,-6.22674,-18.1116,-17.8089,-11.3173,-10.2487,-18.1116,-6.07891
0,-17.6697,-17.8694,-18.7635,-17.6639,84.5654,85.4875,-5.03787,-4.03922,84.5654,-5.03787
0,-14.8452,-18.0765,-9.38954,-8.35147,-20.2276,-21.2315,-12.7431,-11.1941,-14.8452,-9.38954
0,-20.7324,-21.0427,-9.14493,-13.7938,-24.8169,-23.582,-17.8878,-17.0745,-20.7324,-9.14493
0,-0.398986,-2.12147,33.782,32.6432,-23.1331,-18.3867,-20.6183,-17.7938,-0.398986,33.782
0,-31.8361,-30.2373,-7.45646,-7.46818,-20.4759,-17.6601,-9.06306,-7.65558,-20.4759,-7.45646
0,23.2226,16.8736,-9.21864,-9.37319,-18.349,-17.6054,-9.36608,-11.6357,23.2226,-9.21864
0,-15.741,-14.8458,-10.1158,-7.28791,-19.2003,-17.3636,-20.733,-17.7618,-15.741,-10.1158
,-13.7506,-15.5641,-3.45224,-3.63913,-18.9563,-19.4524,-16.7648,-14.1531,-13.7506,-3.45224
0,-10.6443,-7.19308,-8.90772,-7.54177,-22.5098,-22.1545,-9.41714,-6.92429,-10.6443,-8.90772
0,-20.8678,-23.2248,-11.5154,-13.0574,-24.466,-24.4638,-11.6697,-11.3435,-20.8678,-11.5154
,-8.39487,-15.5096,-5.30164,-8.43832,-17.481,-16.9283,-7.24578,-9.29206,-8.39487,-5.30164
0,6.95164,7.07881,-4.68712,-7.16239,-19.5634,-22.4782,-19.3117,-19.6745,6.95164,-4.68712
0,-28.1441,-29.8529,-16.3705,-10.921,-27.7058,-22.4997,-14.3638,-8.00621,-27.7058,-14.3638
0,-12.1051,-12.3853,3.42131,2.99019,-17.8625,-19.2939,-13.8033,-14.1057,-12.1051,3.42131
,15.038,14.1382,-7.8649,-7.8392,-20.564,-20.6715,-15.6184,-16.4306,15.038,-7.8649
0,-14.4941,-11.8409,-21.1735,-19.0367,-21.274,-17.9508,-19.4947,-15.3637,-14.4941,-19.4947
0,-25.5591,-26.1051,-3.68564,-8.60688,-23.3438,-21.5184,-18.7791,-18.2964,-23.3438,-3.68564
0,-18.2701,-19.4564,-5.61052,-7.72247,-19.4005,-23.9949,-18.2604,-17.3312,-18.2701,-5.61052
0,-12.0451,-13.8195,3.14554,0.111245,-21.5518,-23.6849,-6.22254,-5.98143,-12.0451,3.14554
0,-1.25595,-2.76101,-7.47585,-4.8948,-18.3316,-16.0693,-13.3128,-11.9403,-1.25595,-7.47585
0,-28.6222,-26.2259,-14.2603,-11.0174,-23.7985,-20.6814,-15.6337,-11.3706,-23.7985,-14.2603
0,-14.6304,-18.1315,-6.82543,-10.4349,-20.7598,-22.0364,-5.95302,-4.83088,-14.6304,-5.95302
0,-24.7437,-26.2646,-15.4422,-16.6522,-23.1612,-23.3883,-8.41457,-8.84784,-23.1612,-8.41457
,-24.0576,-19.2724,-15.7517,-12.7332,-27.7223,-21.8402,-13.6917,-8.24915,-24.0576,-13.6917
,-14.7261,-15.4801,-18.6237,-18.6554,-26.4439,-28.2745,-12.1738,-13.4803,-14.7261,-12.1738
0,-19.0551,-17.5134,-10.8282,-9.7155,-27.1161,-26.8718,-18.5347,-14.8787,-19.0551,-10.8282
0,-9.30376,-10.3613,6.3673,-0.615276,-15.0955,-15.994,-3.27755,-2.35005,-9.30376,6.3673
,-31.1253,-32.7065,-20.5462,-21.6647,-25.2206,-25.1186,-12.5466,-13.5446,-25.2206,-12.5466
0,-18.7036,-11.7183,-17.3961,-11.8862,-30.7595,-23.14,-14.4307,-7.57215,-18.7036,-14.4307
0,-23.132,-23.2387,-0.770229,-2.51838,-17.0288,-16.3446,-11.1034,-9.71152,-17.0288,-0.770229
0,-9.5178,-9.97071,-9.74509,-9.42941,-28.4062,-28.6067,-12.5241,-11.7419,-9.5178,-9.74509
0,33.4076,22.5171,-14.1022,-14.7372,-25.7695,-22.7816,-10.5409,-8.01668,33.4076,-10.5409
,-12.7002,-10.7016,-7.80515,-6.2949,-26.3322,-22.2057,-8.68587,-9.45223,-12.7002,-7.80515
0,28.4416,27.2575,-10.7583,-12.4002,-22.2397,-23.0759,-14.2009,-10.3995,28.4416,-10.7583
0,-26.2518,-28.5802,-6.48371,-4.66368,-24.9686,-23.7424,-15.8319,-14.5491,-24.9686,-6.48371
,9.03719,6.69124,-6.45527,-7.53689,-17.8908,-19.952,-14.1568,-15.0668,9.03719,-6.45527
0,-20.1209,-26.8606,-7.6847,-11.1841,-22.1061,-20.6288,-13.4999,-14.7752,-20.1209,-7.6847
0,-13.5875,-14.2141,-11.4897,-10.3156,-25.5972,-22.9201,-12.4717,-13.473,-13.5875,-11.4897
0,-16.8675,-17.0555,-6.47782,-8.33932,-21.8786,-21.3584,-11.2368,-10.519,-16.8675,-6.47782
0,-19.4754,-24.2016,-17.4574,-14.2761,-27.973,-25.0153,-17.0452,-13.484,-19.4754,-17.0452
0,-16.1749,-17.5873,8.07901,6.92882,-24.1697,-22.6839,-9.99122,-10.7585,-16.1749,8.07901
,6.61362,-3.81289,11.5416,4.34181,-22.0946,-20.7949,-14.253,-13.7333,6.61362,11.5416
0,-23.5266,-22.0128,4.85584,2.45825,-16.6545,-14.8244,-9.31081,-8.90469,-16.6545,4.85584
,-16.6308,-19.6453,-0.326598,-3.83026,-18.6532,-20.0889,-13.6695,-13.5976,-16.6308,-0.326598
0,-9.53317,-10.8426,0.949685,0.522308,-22.8756,-23.7753,-9.94217,-10.0471,-9.53317,0.949685
,-30.3063,-30.8264,-7.5128,-8.68335,-15.0196,-16.7393,-8.01085,-10.4771,-15.0196,-7.5128
0,-15.7473,-19.5334,-2.99396,-5.99464,-21.086,-23.1544,-10.9393,-12.5698,-15.7473,-2.99396
0,-14.6933,-14.4128,-2.78044,-3.47006,-23.3183,-20.4479,-11.1449,-12.5369,-14.6933,-2.78044
0,-15.4398,-20.6965,-8.98634,-9.7884,-24.1003,-24.7079,-13.8708,-13.8208,-15.4398,-8.98634
,-19.8252,-19.5225,1.47709,0.0686247,-22.7255,-22.2262,-13.1834,-12.589,-19.8252,1.47709
0,-17.268,-16.4387,-14.1626,-12.1972,-18.9911,-18.919,-15.312,-14.1148,-17.268,-14.1626
0,-28.5596,-30.5861,-8.76623,-7.7724,-22.9339,-25.103,-13.0031,-11.6912,-22.9339,-8.76623
0,-14.27,-17.5051,-12.7798,-13.4968,-26.503,-27.6589,-20.2794,-19.9088,-14.27,-12.7798
0,-21.1397,-23.227,-14.1388,-16.5491,-19.3715,-19.3677,-13.5062,-13.1054,-19.3715,-13.5062
0,-13.3154,-14.9668,-7.4432,-7.45269,-16.434,-13.9075,-12.2254,-10.5299,-13.3154,-7.4432
0,0.0318457,2.09491,-11.343,-11.8441,-23.2348,-18.3238,-14.2056,-10.3256,0.0318457,-11.343
0,0.624072,-3.24611,-0.539524,-0.505591,-14.2613,-12.1798,-5.98521,-8.5918,0.624072,-0.539524
0,-17.0545,-18.6,-5.49063,-4.23557,-15.0756,-13.0925,-13.5483,-9.85613,-15.0756,-5.49063
0,-14.6975,-13.8263,-7.95782,-6.97371,-22.4438,-20.2721,-13.9952,-7.69643,-14.6975,-7.95782
,16.5675,17.4102,-4.95453,-5.284,-23.2067,-21.12,-23.0201,-20.8681,16.5675,-4.95453
0,-4.15813,-8.90419,-5.12901,-5.9708,-24.4779,-22.7424,-9.97695,-8.47792,-4.15813,-5.12901
0,-7.08226,-11.3783,-18.1064,-16.2376,-16.9586,-19.3389,-10.7799,-9.37847,-7.08226,-10.7799
0,-19.1487,-19.7599,-14.2778,-15.6906,-22.0821,-21.8027,-15.5593,-14.5702,-19.1487,-14.2778
,-23.8602,-31.6105,-17.2597,-16.7588,-22.786,-23.5819,-9.5612,-7.72991,-22.786,-9.5612
,-9.45101,-9.73363,-12.1871,-16.3947,-18.4802,-18.2357,-10.9723,-11.9303,-9.45101,-10.9723
0,-31.5935,-26.0669,-16.56,-10.538,-28.1392,-22.6547,-20.6175,-14.9288,-28.1392,-16.56
0,-28.2774,-27.4028,-13.1943,-12.9376,-17.5429,-16.0822,-8.77527,-7.09673,-17.5429,-8.77527
0,1.27479,0.88351,-17.4367,-15.6523,-21.6483,-19.9341,-12.1375,-9.8865,1.27479,-12.1375
0,-14.2957,-23.3982,-5.52513,-3.45549,-14.2937,-16.3496,-7.68511,-6.46316,-14.2937,-5.52513
0,-29.2446,-27.3437,-19.8805,-20.3815,-22.1476,-18.1699,-11.277,-10.0801,-22.1476,-11.277
0,-9.77672,-10.7277,5.69277,6.96627,-21.275,-19.2409,-11.5375,-9.20762,-9.77672,5.69277
0,25.5753,6.37754,7.44984,7.51403,-22.63,-22.4642,-17.7334,-17.7047,25.5753,7.44984
,-11.9705,-19.2458,-6.28498,-4.04493,-22.9126,-21.3401,-14.5879,-10.6546,-11.9705,-6.28498
0,-9.67628,-10.7958,-11.6387,-12.9039,-18.8725,-18.8415,-8.61753,-9.24199,-9.67628,-8.61753
0,-25.0121,-24.0902,-15.5303,-16.9535,-24.2051,-22.7584,-15.0329,-14.2795,-24.2051,-15.0329
,-18.1036,-16.9997,-11.4707,-10.8906,-35.7795,-29.3957,-15.0231,-13.3945,-18.1036,-11.4707
,-9.64151,-10.0551,-9.16089,-15.7544,-19.5255,-20.017,-12.9605,-13.5005,-9.64151,-9.16089
,-21.5751,-22.6041,-9.71453,-9.09994,-15.6122,-15.956,-8.97166,-9.46134,-15.6122,-8.97166
,-36.1701,-35.8965,-17.9072,-17.6561,-21.4043,-21.8284,-15.2365,-12.8175,-21.4043,-15.2365
0,-14.1174,-11.7968,-14.6031,-10.6795,-29.0655,-24.5469,-9.50762,-6.09081,-14.1174,-9.50762
0,-12.2584,-17.6497,-5.10749,-4.91423,-17.2369,-17.3755,-8.90362,-8.7892,-12.2584,-5.10749
0,147.521,140.956,-23.8018,-26.5021,-27.8988,-27.7596,-10.874,-10.7703,147.521,-10.874
0,-7.74645,-8.07713,-12.2061,-11.0844,-18.538,-16.8763,-11.7843,-10.2716,-7.74645,-11.7843
0,1.81129,-0.0391918,-8.10872,-8.28556,-17.2151,-16.8926,-11.1932,-9.76419,1.81129,-8.10872
0,-18.7485,-19.2908,-15.7709,-15.9879,-27.5305,-28.15,-14.1644,-14.1164,-18.7485,-14.1644
,-23.9414,-24.7872,-10.4242,-12.9939,-22.5412,-19.0177,-12.5265,-8.86874,-22.5412,-10.4242
0,21.8663,12.605,-12.0099,-11.8876,-13.4223,-15.4367,-14.2949,-18.4124,21.8663,-12.0099
,1.42119,-3.29817,-11.0385,-6.50813,-23.9744,-23.3247,-20.6113,-17.7985,1.42119,-11.0385
0,-12.9772,-13.6838,-12.5274,-13.8813,-16.2108,-16.3722,-8.13481,-8.17606,-12.9772,-8.13481
0,-7.70671,-6.00745,4.77497,5.56392,-18.8657,-14.7777,-11.1576,-8.03101,-7.70671,4.77497
0,-8.82016,-9.24203,-6.6035,-6.63978,-13.619,-14.2071,-10.5149,-10.9286,-8.82016,-6.6035
0,17.848,14.7689,-8.51739,-9.28294,-28.057,-29.7555,-11.7688,-12.2291,17.848,-8.51739
0,-7.54162,-7.64276,-9.0923,-8.49222,-18.3971,-17.3711,-11.2597,-10.2427,-7.54162,-9.0923
0,-25.9057,-29.1848,-4.82268,-5.69991,-14.1782,-14.5415,-18.0298,-18.6152,-14.1782,-4.82268
,-9.07726,-15.1873,-9.04038,-11.6417,-13.6728,-15.1336,-6.67108,-7.94954,-9.07726,-6.67108
,-11.3598,-13.0932,-4.40511,-0.729511,-22.3984,-17.3005,-16.0312,-10.5296,-11.3598,-4.40511
0,-2.01062,-0.344405,4.77651,-3.18324,-15.5907,-14.0214,-8.12909,-5.43334,-2.01062,4.77651
0,-12.5711,-12.4784,-10.8633,-7.84388,-22.9751,-23.746,-15.3067,-14.2446,-12.5711,-10.8633
0,-20.1622,-18.9782,-8.23978,-10.4233,-27.7427,-28.0535,-17.5556,-14.3118,-20.1622,-8.23978
,-11.4996,-13.0509,1.91892,-2.84171,-11.7128,-11.3856,-16.8738,-17.1163,-11.4996,1.91892
0,-20.895,-20.3701,-13.4324,-13.992,-19.0797,-17.6063,-9.89821,-7.40247,-19.0797,-9.89821
0,-30.5434,-29.3585,-11.4911,-15.8817,-22.5765,-20.8311,-11.7937,-9.24964,-22.5765,-11.4911
0,-12.6776,-12.2933,-8.57915,-8.28111,-19.522,-19.1033,-12.1087,-11.7182,-12.6776,-8.57915
,-21.012,-16.6769,-14.6177,-9.26292,-21.8028,-20.2544,-15.4649,-10.5629,-21.012,-14.6177
0,-13.2127,-13.094,-5.32578,-6.11465,-29.2826,-28.0708,-16.104,-15.0788,-13.2127,-5.32578
0,-21.8065,-22.083,-18.8699,-16.4843,-19.4199,-17.5779,-15.0796,-10.2963,-19.4199,-15.0796
0,-9.28097,-7.80156,-11.2611,-8.76915,-31.8399,-35.6369,-11.4108,-12.2618,-9.28097,-11.2611
0,-7.38143,-5.01609,-11.162,-8.63269,-25.1218,-20.4148,-9.8507,-4.91368,-7.38143,-9.8507
0,-23.2274,-24.5645,-1.68058,-0.972675,-19.0473,-14.8733,-14.9075,-11.3913,-19.0473,-1.68058
0,-13.8916,-13.9569,-15.7356,-17.7957,-24.3394,-26.9083,-19.3834,-19.1936,-13.8916,-15.7356
,-9.83357,-10.9883,-18.0025,-19.1294,-16.913,-16.8611,-15.3647,-17.0035,-9.83357,-15.3647
0,-21.5061,-22.39,-10.0199,-5.60559,-23.428,-20.4928,-9.94509,-7.53934,-21.5061,-9.94509
0,-10.0225,-9.1367,1.92629,1.33459,-22.0117,-22.0596,-8.69615,-10.454,-10.0225,1.92629
0,-18.9094,-20.6146,-9.61275,-9.57682,-16.7164,-19.2673,-5.17956,-7.08973,-16.7164,-5.17956
0,-13.3109,-15.2004,-13.9441,-3.95378,-38.154,-31.328,-12.0719,-0.643647,-13.3109,-12.0719
,-8.39137,-4.96886,-9.41783,-5.93434,-12.1847,-10.2723,-20.688,-20.117,-8.39137,-9.41783
0,-23.0357,-25.1982,-7.76188,-12.3225,-13.1271,-12.4037,-7.89931,-7.25272,-13.1271,-7.76188
0,-5.52593,-9.14346,-15.528,-13.794,-29.1899,-28.8077,-16.4193,-14.2379,-5.52593,-15.528
0,-13.8934,-13.1003,-17.8846,-13.6536,-22.7837,-21.0468,-17.1854,-11.5747,-13.8934,-17.1854
,46.8792,42.7326,25.827,22.7988,-14.0004,-13.5233,-11.3635,-10.4262,46.8792,25.827
,-12.9141,-11.8594,-14.8835,-10.8609,-23.3951,-20.1597,-12.7007,-6.83742,-12.9141,-12.7007
0,-18.0327,-15.3775,-17.8341,-16.2885,-36.3536,-33.1947,-16.2286,-12.8006,-18.0327,-16.2286
0,-19.9139,-21.7362,-13.7576,-14.8355,-22.4925,-23.0781,-14.8896,-15.0293,-19.9139,-13.7576
0,-29.4516,-29.1351,-7.39245,-9.19793,-19.3142,-19.5579,-12.7955,-13.6887,-19.3142,-7.39245
,-16.1653,-16.0187,-11.3876,-10.2454,-32.2362,-32.8855,-16.9622,-16.4035,-16.1653,-11.3876
0,-12.9016,-10.0875,-13.3384,-8.03589,-32.3975,-20.1058,-20.0594,-9.87474,-12.9016,-13.3384
0,-19.4708,-18.5255,-19.5934,-15.8194,-18.6036,-17.1723,-15.7647,-15.6903,-18.6036,-15.7647
0,-19.0128,-18.817,-14.5946,-13.3536,-19.8627,-18.618,-11.6989,-10.8311,-19.0128,-11.6989
0,-3.74308,-7.02346,-9.77858,-13.4137,-20.815,-23.4931,-16.5453,-15.017,-3.74308,-9.77858
0,-19.0581,-19.8117,-5.90374,-6.62871,-25.0259,-21.6471,-16.3667,-13.9245,-19.0581,-5.90374
,-17.2979,-18.0212,-7.24436,-9.07741,-25.7987,-24.9044,-13.8544,-12.5278,-17.2979,-7.24436
0,-18.6182,-16.742,-7.83087,-10.8799,-11.3566,-9.8358,-11.8301,-9.90558,-11.3566,-7.83087
0,-15.2515,-14.174,-11.9248,-11.6828,-20.3821,-21.669,-12.0638,-11.7365,-15.2515,-11.9248
0,-15.1364,-18.5757,2.98644,3.06121,-15.4073,-15.29,-4.77817,-4.99084,-15.1364,2.98644
,-18.5037,-18.1417,-6.84795,-6.53468,-16.7088,-17.0208,-5.79564,-5.75771,-16.7088,-5.79564
0,-25.8947,-32.4048,-2.96879,-3.34098,-19.5795,-21.7626,-12.8012,-11.7286,-19.5795,-2.96879
0,-22.4497,-23.2068,-4.82535,-7.70872,-23.6945,-22.6877,-5.88824,-3.03752,-22.4497,-4.82535
,-28.6436,-25.4536,-16.4485,-13.1073,-21.413,-17.3393,-15.4835,-11.207,-21.413,-15.4835
0,-23.1708,-22.2809,-17.8024,-18.0688,-19.9174,-22.0522,-13.4144,-12.2309,-19.9174,-13.4144
,-29.556,-29.5653,-14.5163,-15.0404,-16.8789,-18.062,-8.57968,-8.51409,-16.8789,-8.57968
,-21.4324,-22.4555,-9.82714,-10.1858,-23.0437,-25.5016,-10.5739,-11.2428,-21.4324,-9.82714
0,-18.7964,-21.1986,-14.7526,-15.7541,-28.4179,-28.1327,-14.9165,-13.6626,-18.7964,-14.7526
0,-9.397,-9.76113,-13.7533,-14.4052,-23.1834,-23.1699,-14.8153,-15.0756,-9.397,-13.7533
0,-22.2063,-23.0986,-2.10741,-4.47033,-19.1751,-21.7713,-5.56256,-5.38338,-19.1751,-2.10741
0,-31.6193,-32.4785,-15.4093,-16.0431,-24.6738,-24.9262,-15.4172,-15.5267,-24.6738,-15.4093
0,22.1909,3.2816,-6.54639,-8.84224,-22.2804,-23.9914,-8.30229,-9.6459,22.1909,-6.54639
0,-30.6319,-31.1481,-9.94393,-7.87356,-22.2278,-20.4512,-18.3952,-16.4696,-22.2278,-9.94393
,-8.96051,-9.95192,-12.6198,-11.9795,-30.2471,-29.348,-13.161,-13.9283,-8.96051,-12.6198
0,-21.155,-15.4403,-10.3857,-2.53283,-18.5055,-14.1529,-17.7492,-10.7895,-18.5055,-10.3857
0,-11.6882,-13.5106,-7.72424,-11.7522,-14.0025,-12.5164,-8.68895,-10.429,-11.6882,-7.72424
0,28.5983,30.1733,-6.17934,-6.54458,-24.6484,-23.7435,-18.5961,-17.3082,28.5983,-6.17934
0,-34.8246,-25.2266,-8.34475,-1.00386,-19.0998,-14.1035,-21.7159,-9.24119,-19.0998,-8.34475
0,-17.0231,-18.198,-2.8498,0.11383,-23.3928,-18.8943,-12.6757,-11.741,-17.0231,-2.8498
0,1.23869,-2.44085,-2.46554,-3.12902,-15.66,-14.8255,-10.4018,-10.0984,1.23869,-2.46554
,-8.26553,-8.08005,-16.2596,-15.9732,-25.5579,-24.8283,-12.8405,-11.1997,-8.26553,-12.8405
0,-16.5281,-14.4422,-5.93238,-2.9717,-27.1593,-22.1677,-11.9803,-8.68092,-16.5281,-5.93238
0,-19.6366,-20.249,-9.91215,-12.1731,-14.6909,-14.39,-8.65585,-9.68209,-14.6909,-8.65585
,-21.5976,-20.1363,-6.67146,-6.29184,-20.2159,-19.8732,-16.3215,-16.1901,-20.2159,-6.67146
,-24.4229,-25.4676,-7.98848,-7.71729,-24.7791,-24.5133,-17.5847,-14.5593,-24.4229,-7.98848
0,-23.1979,-23.7243,-13.4145,-12.8665,-25.9786,-28.2156,-12.8666,-12.587,-23.1979,-12.8666
,-19.2897,-22.755,-7.76143,-10.9179,-28.2151,-29.6539,-10.2251,-10.6878,-19.2897,-7.76143
0,-27.9029,-31.9019,-14.8628,-19.211,-17.1965,-20.3577,-15.9101,-18.9502,-17.1965,-14.8628
0,-9.53118,-12.9942,-9.45475,-8.88899,-24.0027,-23.2799,-16.1908,-14.3764,-9.53118,-9.45475
,-10.4747,-8.55759,-4.82074,-8.85156,-25.6654,-21.5914,-14.0985,-17.8005,-10.4747,-4.82074
0,-28.3113,-25.1669,-15.5939,-12.8275,-26.3676,-22.847,-13.8386,-11.5236,-26.3676,-13.8386
0,-20.9807,-21.422,-12.4069,-13.4269,-21.7453,-19.2505,-7.46144,-5.62576,-20.9807,-7.46144
0,-15.0221,-23.4266,-11.1169,-14.9669,-17.49,-18.8946,-11.4568,-11.694,-15.0221,-11.1169
0,-4.22593,-5.41711,-3.14021,-6.42983,-20.2396,-20.7061,-5.82103,-5.02205,-4.22593,-3.14021
0,-14.7423,-16.2122,-6.30355,-7.92326,-18.1787,-16.0327,-8.64051,-13.5476,-14.7423,-6.30355
